Date,Source,Site ID,POC,Daily.Max.8.hour.Ozone.Concentration,UNITS,DAILY_AQI_VALUE,Site.Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
5/23/2016,AQS,360551007,1,0.045,ppm,42,ROCHESTER 2,17,100,44201,Ozone,40380,"Rochester, NY",36,New York,55,Monroe,43.14618,-77.54817
5/24/2016,AQS,360551007,1,0.074,ppm,112,ROCHESTER 2,17,100,44201,Ozone,40380,"Rochester, NY",36,New York,55,Monroe,43.14618,-77.54817
5/25/2016,AQS,360551007,1,0.077,ppm,122,ROCHESTER 2,17,100,44201,Ozone,40380,"Rochester, NY",36,New York,55,Monroe,43.14618,-77.54817
5/26/2016,AQS,360551007,1,0.058,ppm,61,ROCHESTER 2,17,100,44201,Ozone,40380,"Rochester, NY",36,New York,55,Monroe,43.14618,-77.54817
5/27/2016,AQS,360551007,1,0.055,ppm,51,ROCHESTER 2,17,100,44201,Ozone,40380,"Rochester, NY",36,New York,55,Monroe,43.14618,-77.54817
5/28/2016,AQS,360551007,1,0.053,ppm,49,ROCHESTER 2,17,100,44201,Ozone,40380,"Rochester, NY",36,New York,55,Monroe,43.14618,-77.54817
5/29/2016,AQS,360551007,1,0.053,ppm,49,ROCHESTER 2,17,100,44201,Ozone,40380,"Rochester, NY",36,New York,55,Monroe,43.14618,-77.54817
5/30/2016,AQS,360551007,1,0.052,ppm,48,ROCHESTER 2,17,100,44201,Ozone,40380,"Rochester, NY",36,New York,55,Monroe,43.14618,-77.54817
5/31/2016,AQS,360551007,1,0.056,ppm,54,ROCHESTER 2,17,100,44201,Ozone,40380,"Rochester, NY",36,New York,55,Monroe,43.14618,-77.54817
6/1/2016,AQS,360551007,1,0.029,ppm,27,ROCHESTER 2,17,100,44201,Ozone,40380,"Rochester, NY",36,New York,55,Monroe,43.14618,-77.54817
6/2/2016,AQS,360551007,1,0.048,ppm,44,ROCHESTER 2,17,100,44201,Ozone,40380,"Rochester, NY",36,New York,55,Monroe,43.14618,-77.54817
6/3/2016,AQS,360551007,1,0.05,ppm,46,ROCHESTER 2,17,100,44201,Ozone,40380,"Rochester, NY",36,New York,55,Monroe,43.14618,-77.54817
6/4/2016,AQS,360551007,1,0.048,ppm,44,ROCHESTER 2,17,100,44201,Ozone,40380,"Rochester, NY",36,New York,55,Monroe,43.14618,-77.54817
6/5/2016,AQS,360551007,1,0.042,ppm,39,ROCHESTER 2,17,100,44201,Ozone,40380,"Rochester, NY",36,New York,55,Monroe,43.14618,-77.54817
6/6/2016,AQS,360551007,1,0.048,ppm,44,ROCHESTER 2,17,100,44201,Ozone,40380,"Rochester, NY",36,New York,55,Monroe,43.14618,-77.54817
6/7/2016,AQS,360551007,1,0.035,ppm,32,ROCHESTER 2,17,100,44201,Ozone,40380,"Rochester, NY",36,New York,55,Monroe,43.14618,-77.54817
6/8/2016,AQS,360551007,1,0.023,ppm,21,ROCHESTER 2,17,100,44201,Ozone,40380,"Rochester, NY",36,New York,55,Monroe,43.14618,-77.54817
6/9/2016,AQS,360551007,1,0.045,ppm,42,ROCHESTER 2,17,100,44201,Ozone,40380,"Rochester, NY",36,New York,55,Monroe,43.14618,-77.54817
6/10/2016,AQS,360551007,1,0.04,ppm,37,ROCHESTER 2,17,100,44201,Ozone,40380,"Rochester, NY",36,New York,55,Monroe,43.14618,-77.54817
6/11/2016,AQS,360551007,1,0.067,ppm,90,ROCHESTER 2,17,100,44201,Ozone,40380,"Rochester, NY",36,New York,55,Monroe,43.14618,-77.54817
6/12/2016,AQS,360551007,1,0.037,ppm,34,ROCHESTER 2,17,100,44201,Ozone,40380,"Rochester, NY",36,New York,55,Monroe,43.14618,-77.54817
6/13/2016,AQS,360551007,1,0.033,ppm,31,ROCHESTER 2,17,100,44201,Ozone,40380,"Rochester, NY",36,New York,55,Monroe,43.14618,-77.54817
6/14/2016,AQS,360551007,1,0.038,ppm,35,ROCHESTER 2,17,100,44201,Ozone,40380,"Rochester, NY",36,New York,55,Monroe,43.14618,-77.54817
6/15/2016,AQS,360551007,1,0.05,ppm,46,ROCHESTER 2,17,100,44201,Ozone,40380,"Rochester, NY",36,New York,55,Monroe,43.14618,-77.54817
6/16/2016,AQS,360551007,1,0.048,ppm,44,ROCHESTER 2,17,100,44201,Ozone,40380,"Rochester, NY",36,New York,55,Monroe,43.14618,-77.54817
6/17/2016,AQS,360551007,1,0.043,ppm,40,ROCHESTER 2,17,100,44201,Ozone,40380,"Rochester, NY",36,New York,55,Monroe,43.14618,-77.54817
6/18/2016,AQS,360551007,1,0.048,ppm,44,ROCHESTER 2,17,100,44201,Ozone,40380,"Rochester, NY",36,New York,55,Monroe,43.14618,-77.54817
6/19/2016,AQS,360551007,1,0.069,ppm,97,ROCHESTER 2,17,100,44201,Ozone,40380,"Rochester, NY",36,New York,55,Monroe,43.14618,-77.54817
6/20/2016,AQS,360551007,1,0.064,ppm,80,ROCHESTER 2,17,100,44201,Ozone,40380,"Rochester, NY",36,New York,55,Monroe,43.14618,-77.54817
6/21/2016,AQS,360551007,1,0.046,ppm,43,ROCHESTER 2,17,100,44201,Ozone,40380,"Rochester, NY",36,New York,55,Monroe,43.14618,-77.54817
6/22/2016,AQS,360551007,1,0.04,ppm,37,ROCHESTER 2,17,100,44201,Ozone,40380,"Rochester, NY",36,New York,55,Monroe,43.14618,-77.54817
6/23/2016,AQS,360551007,1,0.036,ppm,33,ROCHESTER 2,17,100,44201,Ozone,40380,"Rochester, NY",36,New York,55,Monroe,43.14618,-77.54817
6/24/2016,AQS,360551007,1,0.037,ppm,34,ROCHESTER 2,17,100,44201,Ozone,40380,"Rochester, NY",36,New York,55,Monroe,43.14618,-77.54817
6/25/2016,AQS,360551007,1,0.048,ppm,44,ROCHESTER 2,17,100,44201,Ozone,40380,"Rochester, NY",36,New York,55,Monroe,43.14618,-77.54817
6/26/2016,AQS,360551007,1,0.061,ppm,71,ROCHESTER 2,17,100,44201,Ozone,40380,"Rochester, NY",36,New York,55,Monroe,43.14618,-77.54817
6/27/2016,AQS,360551007,1,0.054,ppm,50,ROCHESTER 2,17,100,44201,Ozone,40380,"Rochester, NY",36,New York,55,Monroe,43.14618,-77.54817
6/30/2016,AQS,360551007,1,0.041,ppm,38,ROCHESTER 2,17,100,44201,Ozone,40380,"Rochester, NY",36,New York,55,Monroe,43.14618,-77.54817
7/1/2016,AQS,360551007,1,0.047,ppm,44,ROCHESTER 2,17,100,44201,Ozone,40380,"Rochester, NY",36,New York,55,Monroe,43.14618,-77.54817
7/2/2016,AQS,360551007,1,0.03,ppm,28,ROCHESTER 2,17,100,44201,Ozone,40380,"Rochester, NY",36,New York,55,Monroe,43.14618,-77.54817
7/3/2016,AQS,360551007,1,0.04,ppm,37,ROCHESTER 2,17,100,44201,Ozone,40380,"Rochester, NY",36,New York,55,Monroe,43.14618,-77.54817
7/4/2016,AQS,360551007,1,0.046,ppm,43,ROCHESTER 2,17,100,44201,Ozone,40380,"Rochester, NY",36,New York,55,Monroe,43.14618,-77.54817
7/5/2016,AQS,360551007,1,0.062,ppm,74,ROCHESTER 2,17,100,44201,Ozone,40380,"Rochester, NY",36,New York,55,Monroe,43.14618,-77.54817
7/6/2016,AQS,360551007,1,0.062,ppm,74,ROCHESTER 2,17,100,44201,Ozone,40380,"Rochester, NY",36,New York,55,Monroe,43.14618,-77.54817
7/7/2016,AQS,360551007,1,0.06,ppm,67,ROCHESTER 2,17,100,44201,Ozone,40380,"Rochester, NY",36,New York,55,Monroe,43.14618,-77.54817
7/8/2016,AQS,360551007,1,0.046,ppm,43,ROCHESTER 2,17,100,44201,Ozone,40380,"Rochester, NY",36,New York,55,Monroe,43.14618,-77.54817
7/9/2016,AQS,360551007,1,0.046,ppm,43,ROCHESTER 2,17,100,44201,Ozone,40380,"Rochester, NY",36,New York,55,Monroe,43.14618,-77.54817
7/10/2016,AQS,360551007,1,0.023,ppm,21,ROCHESTER 2,17,100,44201,Ozone,40380,"Rochester, NY",36,New York,55,Monroe,43.14618,-77.54817
7/11/2016,AQS,360551007,1,0.03,ppm,28,ROCHESTER 2,17,100,44201,Ozone,40380,"Rochester, NY",36,New York,55,Monroe,43.14618,-77.54817
7/12/2016,AQS,360551007,1,0.054,ppm,50,ROCHESTER 2,17,100,44201,Ozone,40380,"Rochester, NY",36,New York,55,Monroe,43.14618,-77.54817
7/13/2016,AQS,360551007,1,0.05,ppm,46,ROCHESTER 2,17,100,44201,Ozone,40380,"Rochester, NY",36,New York,55,Monroe,43.14618,-77.54817
7/14/2016,AQS,360551007,1,0.05,ppm,46,ROCHESTER 2,17,100,44201,Ozone,40380,"Rochester, NY",36,New York,55,Monroe,43.14618,-77.54817
7/15/2016,AQS,360551007,1,0.041,ppm,38,ROCHESTER 2,17,100,44201,Ozone,40380,"Rochester, NY",36,New York,55,Monroe,43.14618,-77.54817
7/16/2016,AQS,360551007,1,0.025,ppm,23,ROCHESTER 2,17,100,44201,Ozone,40380,"Rochester, NY",36,New York,55,Monroe,43.14618,-77.54817
7/17/2016,AQS,360551007,1,0.042,ppm,39,ROCHESTER 2,17,100,44201,Ozone,40380,"Rochester, NY",36,New York,55,Monroe,43.14618,-77.54817
7/18/2016,AQS,360551007,1,0.04,ppm,37,ROCHESTER 2,17,100,44201,Ozone,40380,"Rochester, NY",36,New York,55,Monroe,43.14618,-77.54817
7/19/2016,AQS,360551007,1,0.03,ppm,28,ROCHESTER 2,17,100,44201,Ozone,40380,"Rochester, NY",36,New York,55,Monroe,43.14618,-77.54817
7/20/2016,AQS,360551007,1,0.035,ppm,32,ROCHESTER 2,17,100,44201,Ozone,40380,"Rochester, NY",36,New York,55,Monroe,43.14618,-77.54817
7/21/2016,AQS,360551007,1,0.052,ppm,48,ROCHESTER 2,17,100,44201,Ozone,40380,"Rochester, NY",36,New York,55,Monroe,43.14618,-77.54817
7/22/2016,AQS,360551007,1,0.051,ppm,47,ROCHESTER 2,17,100,44201,Ozone,40380,"Rochester, NY",36,New York,55,Monroe,43.14618,-77.54817
7/23/2016,AQS,360551007,1,0.035,ppm,32,ROCHESTER 2,17,100,44201,Ozone,40380,"Rochester, NY",36,New York,55,Monroe,43.14618,-77.54817
7/24/2016,AQS,360551007,1,0.027,ppm,25,ROCHESTER 2,17,100,44201,Ozone,40380,"Rochester, NY",36,New York,55,Monroe,43.14618,-77.54817
7/25/2016,AQS,360551007,1,0.036,ppm,33,ROCHESTER 2,17,100,44201,Ozone,40380,"Rochester, NY",36,New York,55,Monroe,43.14618,-77.54817
